location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
NULL,Has description,No url,0,43,4,57094,48,FALSE,86,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,102,3,21,14072,0,FALSE,10873,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,578,17,96,76950,0,FALSE,5234,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1,34,0,65244,68,FALSE,98,en,TRUE,FALSE,FALSE,1
#botALLY,Has description,Url,1456,12,122,15202,4,FALSE,72096,en,FALSE,FALSE,FALSE,1
NULL,Has description,NULL,0,1,0,33330,0,FALSE,0,en,FALSE,FALSE,NULL,1
"London, England",No descrition,No url,14,253,0,53940,2,FALSE,0,en,TRUE,FALSE,FALSE,1
On the track,Has description,Url,506,11,48,13789,5,FALSE,41052,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,307,0,21,22146,1,FALSE,423,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,518,5,51,67445,0,FALSE,94196,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,118,0,3227,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,No descrition,NULL,1,4,0,39401,22,FALSE,4,fr,TRUE,TRUE,FALSE,1
NULL,Has description,No url,50,2,10,79637,0,FALSE,1228,en,TRUE,FALSE,FALSE,1
"Merna village, NE, USA",Has description,No url,3,336,0,74520,29,FALSE,39,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,394,0,48,72138,0,FALSE,7956,en,TRUE,FALSE,FALSE,1
"Coventry, United Kingdom",Has description,Url,428,410,13,47280,630,FALSE,16989,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,630,4,42,76860,96,FALSE,15036,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,928,20,23,41160,7,FALSE,3421,en,TRUE,FALSE,FALSE,1
Internet?,Has description,No url,44,5,11,85763,3,FALSE,2396,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,20,0,7,68563,0,FALSE,50,en,TRUE,FALSE,FALSE,1
The Internet,Has description,Url,5831,57,354,58452,16,FALSE,457649,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,26,0,6,69540,0,FALSE,6832,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,10014,27,326,840,0,FALSE,14473,en-gb,FALSE,FALSE,TRUE,1
"Silicon Valley, CA",Has description,Url,8939,6003,516,76260,710,FALSE,5846,en,TRUE,FALSE,FALSE,1
"Walnut Grove, WA, USA",Has description,No url,2,386,0,82200,28,FALSE,41,en,TRUE,FALSE,FALSE,1
"ø_™‹™‰™‹™_™šøÂ™_ø©, ™ƒøµø±",Has description,Url,467,956,0,64573,261,FALSE,5748,en,FALSE,FALSE,FALSE,1
"Orion‰ÛÒCygnus Arm, Milky Way",Has description,Url,94,1,25,55576,0,FALSE,2383,en,FALSE,FALSE,FALSE,1
The ancient web,Has description,Url,6664,1,196,60120,0,FALSE,6025,en,TRUE,FALSE,FALSE,1
"North Spearfish, SD, USA",Has description,No url,0,335,0,14280,24,FALSE,32,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,4,0,1,72780,0,FALSE,1469,gl,FALSE,FALSE,FALSE,1
NULL,Has description,No url,37,35,8,13489,0,FALSE,9,en,TRUE,FALSE,FALSE,1
"Otter Creek town, FL, USA",Has description,No url,0,247,0,25140,28,FALSE,24,en,TRUE,FALSE,FALSE,1
"Olar, SC",Has description,No url,14,214,0,67620,0,FALSE,3,en,TRUE,FALSE,TRUE,1
NULL,Has description,Url,537,1,18,59516,0,FALSE,281,en,TRUE,FALSE,FALSE,1
On Your Screen,Has description,Url,284,66,30,3123,0,FALSE,5986,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,0,27,0,13128,38,FALSE,60,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,80,0,29,69443,0,FALSE,10794,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,120,836,0,83045,1,FALSE,8,en,TRUE,FALSE,FALSE,1
tweets in parenthesis owner,Has description,No url,293,344,2,4260,0,FALSE,8638,en,FALSE,FALSE,FALSE,1
"North Myrtle Beach, SC",Has description,NULL,243,4,4,61636,0,FALSE,69595,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,18,3,8,60374,1,FALSE,1456,en,TRUE,FALSE,FALSE,1
Uruk,Has description,Url,79,80,3,55829,23,FALSE,901,en,FALSE,FALSE,FALSE,1
anywhere,Has description,Url,576,31,60,76020,8,FALSE,2370,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,2,42,1,57485,29,FALSE,39,en,TRUE,FALSE,FALSE,1
"Neshkoro village, WI, USA",Has description,No url,0,349,0,72840,42,FALSE,77,en,TRUE,FALSE,FALSE,1
@ojahnn's balcony,Has description,Url,21,0,7,43691,0,FALSE,1343,de,TRUE,FALSE,FALSE,1
Unova,Has description,No url,16,1,4,55352,1,FALSE,2001,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,239,0,53,62721,0,FALSE,22089,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,9968,2,185,45589,3399,FALSE,8782,en,FALSE,FALSE,FALSE,1
"Plano, USA",Has description,No url,0,223,0,6840,24,FALSE,24,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,8,86,0,10140,12,FALSE,3,en,TRUE,TRUE,FALSE,1
NULL,Has description,No url,906,2434,0,41938,277,FALSE,528,en,TRUE,FALSE,FALSE,1
"Glen Carbon village, IL, USA",Has description,No url,1,352,0,57000,29,FALSE,33,en,TRUE,FALSE,FALSE,1
"Rennes, France",Has description,Url,1419,1,61,29760,5,FALSE,32244,en,FALSE,FALSE,FALSE,1
"London, England",Has description,No url,39,0,0,35400,1,FALSE,303,en,TRUE,FALSE,TRUE,1
"Nashville, TN __Washington, DC",Has description,Url,835,2290,22,3540,74533,FALSE,17259,en,TRUE,FALSE,TRUE,1
"Rockledge city, FL, USA",Has description,No url,2,360,0,79680,27,FALSE,60,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,856,1078,7,51833,0,FALSE,130262,en,TRUE,FALSE,FALSE,1
Perdition,Has description,Url,240,45,22,53640,66,FALSE,1993,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,4213,0,220,68404,0,FALSE,4364,en,FALSE,FALSE,FALSE,1
"Copenhagen, Denmark",Has description,No url,77,490,0,62970,1,FALSE,15,en,FALSE,FALSE,FALSE,1
"Kenai city, AK, USA",Has description,No url,0,336,0,70440,23,FALSE,23,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,172,5,21,47130,5,FALSE,3497,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,213,0,38,8255,0,FALSE,1063,en,TRUE,FALSE,FALSE,1
An Imaginary Nursery,Has description,Url,379,12,38,75029,0,FALSE,22371,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,335,0,32,47040,1,FALSE,17375,en,FALSE,FALSE,FALSE,1
United States,No descrition,Url,102,86,0,80580,0,FALSE,1,en,TRUE,FALSE,TRUE,1
NULL,Has description,Url,52,0,15,66140,0,FALSE,93310,en,TRUE,FALSE,FALSE,1
Collective Unconscious,Has description,Url,5631,6,188,85206,48,FALSE,6574,en,FALSE,FALSE,FALSE,1
"Seattle, WA",No descrition,No url,10,15,0,77520,13,FALSE,3,en,TRUE,FALSE,FALSE,1
"New York, NY",Has description,Url,66,1,7,64380,4,FALSE,70,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,4965,0,244,66316,1,FALSE,67870,en,FALSE,FALSE,FALSE,1
Indonesia,Has description,Url,14917,227,27,63592,919,FALSE,53398,en,FALSE,FALSE,FALSE,1
In the past,Has description,No url,20,0,16,84577,0,FALSE,42453,en,TRUE,FALSE,FALSE,1
"Vienna, Austria",Has description,No url,803,31,34,76560,0,FALSE,808,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,164,0,35,58020,51,FALSE,2714,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,17,1,8,64485,0,FALSE,1522,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,9,0,5,43887,0,FALSE,6,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,9632,0,239,53047,0,FALSE,13936,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,86,0,4056,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,No descrition,NULL,6,109,0,73922,0,FALSE,2,en,TRUE,TRUE,FALSE,1
"Lausanne, Switzerland",Has description,Url,1784,43,89,61149,5,FALSE,389,en,FALSE,FALSE,FALSE,1
"New York, NY",Has description,Url,79,0,3,75780,5,FALSE,4007,en,FALSE,FALSE,FALSE,1
"Redmond, WA",Has description,No url,96,29,10,56703,0,FALSE,195,en,TRUE,FALSE,FALSE,1
"Pensacola, FL",Has description,Url,600,818,40,74300,651,FALSE,1787,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,52,2,5,49920,0,FALSE,702,en-gb,TRUE,FALSE,FALSE,1
NULL,Has description,No url,184,0,8,57780,0,FALSE,1125,en,TRUE,FALSE,FALSE,1
sexy everywhere,Has description,Url,67,0,17,62569,0,FALSE,886,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,1,29,0,75312,48,FALSE,72,en,TRUE,FALSE,FALSE,1
NULL,No descrition,Url,338,471,5,15837,35,FALSE,260,en,FALSE,FALSE,TRUE,1
NULL,Has description,No url,2925,3,139,53100,0,FALSE,708,en,TRUE,FALSE,FALSE,1
NULL,No descrition,Url,10,0,2,660,0,FALSE,10370,en-gb,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,47,197,0,63840,62,FALSE,1,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,54,1351,0,77371,2,FALSE,6,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,9,0,33923,0,FALSE,0,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,209,16,20,84982,0,FALSE,21278,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,No url,335,3,22,53880,2,FALSE,4934,ru,FALSE,FALSE,FALSE,1
"Masonboro, NC, USA",Has description,No url,1,369,0,57180,28,FALSE,36,en,TRUE,FALSE,FALSE,1
@heathermvincent,Has description,No url,62,0,19,67740,0,FALSE,4106,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,155,0,34,82437,0,FALSE,14702,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,125,1,30,83838,0,FALSE,3201,en,TRUE,FALSE,FALSE,1
SPACE,Has description,No url,499,53,51,39849,75,FALSE,2592,en,TRUE,FALSE,FALSE,1
Germany,Has description,No url,2,1,1,74204,0,FALSE,1360,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,70,5,8,10259,2,FALSE,4310,en,TRUE,FALSE,FALSE,1
NULL,No descrition,Url,305,4,13,59220,0,FALSE,112538,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,956,0,34,72360,0,FALSE,434,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,543,3911,0,43665,141,FALSE,0,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,37,0,8,12987,0,FALSE,0,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,13,164,1,35460,0,FALSE,5,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,107,30,17,63720,2,FALSE,11151,en-gb,FALSE,FALSE,FALSE,1
New York,Has description,Url,34284,17397,889,68460,0,FALSE,191383,en,FALSE,FALSE,FALSE,1
Pacific Ocean,Has description,Url,273,37,42,50405,0,FALSE,10115,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,8,45,0,63000,3,FALSE,5,en,TRUE,FALSE,FALSE,1
ill_a,Has description,No url,3459,2282,11,80820,3888,FALSE,57256,pt,FALSE,FALSE,TRUE,1
"Toronto, Ontario",Has description,No url,275,1,2,14566,1,FALSE,1961,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,1325,1797,64,34980,0,FALSE,18265,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,1690,0,38,72840,108,FALSE,15530,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,0,21,0,55080,0,FALSE,1,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,71,0,14,3876,0,FALSE,1490,en,TRUE,FALSE,FALSE,1
"Brookfield Center, OH, USA",Has description,No url,2,501,0,73140,102,FALSE,130,en,TRUE,FALSE,FALSE,1
United States,Has description,Url,4856,2162,85,81300,0,FALSE,1223,en,FALSE,FALSE,FALSE,1
‰_¥,Has description,No url,354,1,47,53576,0,FALSE,29635,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,39,0,65082,0,FALSE,0,en,TRUE,FALSE,NULL,1
NULL,Has description,Url,455,480,23,32880,42,FALSE,6320,en,TRUE,FALSE,FALSE,1
"North Mankato city, MN, USA",Has description,No url,1,341,0,55620,44,FALSE,36,en,TRUE,FALSE,FALSE,1
"Carpentersville, United States",Has description,No url,0,243,0,55620,13,FALSE,18,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,128,1814,0,79788,7,FALSE,18,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,3,39,0,9840,0,FALSE,3,en,TRUE,TRUE,FALSE,1
‰Û_•üdont follow this acc‰Û_•ü,Has description,No url,151,1437,0,35795,1,FALSE,5,en,TRUE,FALSE,FALSE,1
Somewhere in America,Has description,Url,137,0,24,82766,0,FALSE,86797,en,FALSE,FALSE,FALSE,1
"Cardiff, Wales",Has description,Url,2108,3,60,65940,8,FALSE,49270,en-gb,FALSE,FALSE,FALSE,1
NULL,No descrition,Url,153,0,15,61261,0,FALSE,2072,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,0,27,0,56175,86,FALSE,127,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,41,1,11,16193,0,FALSE,673,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,460,65,26,83340,14,FALSE,9058,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,1569,4882,0,23183,95,FALSE,112,en,TRUE,FALSE,FALSE,1
The Bugle Planet,Has description,No url,7852,1,400,57604,8,FALSE,27610,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,50,0,0,31140,0,FALSE,926,en,TRUE,TRUE,FALSE,1
"New York, USA",Has description,No url,74,7,27,74527,1,FALSE,80949,en,TRUE,FALSE,FALSE,1
Silicone Valley,Has description,Url,2108,1,76,23421,2,FALSE,5619,en,FALSE,FALSE,FALSE,1
"Darlington town, IN, USA",Has description,No url,0,266,0,3540,22,FALSE,35,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,1474799,1,6818,57960,1793,FALSE,20990,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,396,0,17,64935,0,FALSE,3608,en,TRUE,FALSE,FALSE,1
AI Lab @ UPM - Madrid,Has description,Url,166,25,18,53820,0,FALSE,3622,es,FALSE,FALSE,FALSE,1
NULL,Has description,Url,5388,0,178,63474,0,FALSE,31751,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,8,1,7,79683,0,FALSE,258,en-gb,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,8063,1,13,70941,42,FALSE,119,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,148,0,22,50402,0,FALSE,1723,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,NULL,7154703,240,4240,1122,640,TRUE,5995,en,FALSE,FALSE,FALSE,1
"Shawneetown city, IL, USA",Has description,No url,9,484,0,85140,87,FALSE,109,en,TRUE,FALSE,FALSE,1
Tweets every 30 minutes,Has description,No url,47,1,9,47368,0,FALSE,2610,en-gb,TRUE,FALSE,FALSE,1
Canada,Has description,No url,3,38,0,31800,3,FALSE,5,en,TRUE,TRUE,TRUE,1
NULL,Has description,No url,13,5,4,5818,0,FALSE,10693,en,FALSE,FALSE,FALSE,1
WORLDWIDE,Has description,Url,1655947,0,5482,26940,124,FALSE,480858,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,2149,1,198,62788,0,FALSE,3741,en,TRUE,FALSE,FALSE,1
"Holloman AFB, NM, USA",Has description,No url,1,261,0,2280,24,FALSE,21,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,646,1221,38,64200,25654,FALSE,26729,en,FALSE,FALSE,TRUE,1
NULL,Has description,No url,18672,0,252,10104,0,FALSE,18270,en,FALSE,FALSE,FALSE,1
Bay Area,Has description,No url,16,1,11,76874,0,FALSE,1237,en,TRUE,FALSE,FALSE,1
"Willowbrook city, KS, USA",Has description,No url,14,1978,0,10320,289,FALSE,426,en,FALSE,FALSE,FALSE,1
NULL,Has description,NULL,4,102,0,13761,2,FALSE,0,en,TRUE,FALSE,TRUE,1
NULL,Has description,Url,280,48,30,73740,3,FALSE,4722,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,No url,147,0,22,59340,0,FALSE,1388,en,TRUE,FALSE,FALSE,1
#botALLY,Has description,Url,20,0,10,84849,0,FALSE,5131,en,FALSE,FALSE,FALSE,1
"Sydney, NSW",Has description,Url,918,0,13,5242,2,FALSE,92849,en,TRUE,FALSE,FALSE,1
andradas,No descrition,No url,12,64,0,82500,0,FALSE,7,pt,TRUE,FALSE,FALSE,1
NULL,Has description,Url,1381,0,45,29040,0,FALSE,1292,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,4948,296,15,66460,17,FALSE,41190,en,FALSE,FALSE,FALSE,1
"Springfield city, NE, USA",Has description,No url,27,2257,2,31320,288,FALSE,323,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,30,0,63653,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,No descrition,NULL,0,18,0,63713,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,Has description,No url,0,44,0,49369,73,FALSE,106,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,2,51,0,17658,75,FALSE,125,en,TRUE,FALSE,FALSE,1
The streets,Has description,No url,213,213,18,15773,0,FALSE,5988,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,Url,189,366,0,37377,1,FALSE,36,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,166,1,24,59520,0,FALSE,17017,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,136,1,21,7133,5,FALSE,34446,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,100,1,19,14700,257,FALSE,6605,en,TRUE,FALSE,FALSE,1
"Washington, DC",No descrition,No url,98,274,7,12120,1,FALSE,37,en,FALSE,FALSE,FALSE,1
nyc,Has description,Url,90,1,20,5470,4,FALSE,6703,en,TRUE,FALSE,FALSE,1
Secret Art Thief Hideout,Has description,No url,7,0,8,7024,0,FALSE,5669,en,FALSE,FALSE,FALSE,1
Stratford-upon-Fucking-Avon,Has description,Url,292,1,26,65849,0,FALSE,1958,en,FALSE,FALSE,FALSE,1
internet,Has description,Url,4198,3,313,9310,15,FALSE,158639,en,TRUE,FALSE,FALSE,1
That fancy place downtown,Has description,Url,60,0,19,69004,0,FALSE,1476,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,1,74,0,69540,0,FALSE,1,en,TRUE,TRUE,FALSE,1
NULL,Has description,Url,4355,2,194,1228,3,FALSE,26381,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,74,0,121,13341,0,FALSE,4415,en,TRUE,FALSE,FALSE,1
"White city, UT, USA",Has description,No url,3,270,0,26820,19,FALSE,22,en,TRUE,FALSE,FALSE,1
"Osprey, FL, USA",Has description,No url,3,631,0,5820,115,FALSE,177,en,TRUE,FALSE,FALSE,1
"Washington, DC",No descrition,Url,9,93,0,59700,0,FALSE,8,en,TRUE,FALSE,FALSE,1
"Hollywood, CA",Has description,Url,263,13,16,24960,0,FALSE,452,en,FALSE,FALSE,FALSE,1
KBBL Studio,Has description,Url,8,0,4,10466,0,FALSE,528,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,30,564,0,38225,5,FALSE,22,tr,TRUE,FALSE,TRUE,1
the desert,Has description,Url,5528,117,197,80876,71,FALSE,5201,en,FALSE,FALSE,FALSE,1
"Chandler city, OK, USA",Has description,No url,1,495,0,83280,87,FALSE,97,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,274,2,14,68740,21,FALSE,15340,en,TRUE,FALSE,FALSE,1
"Denver, Colorado",Has description,Url,1640,26,20,69478,14,FALSE,19151,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,689,4,35,16839,1,FALSE,46115,en,FALSE,FALSE,FALSE,1
"Melbourne, VIC",Has description,Url,647,0,7,19963,3,FALSE,75704,en,TRUE,FALSE,FALSE,1
Request queue: CLOSED,Has description,Url,1870,4,102,59098,3,FALSE,16468,en,TRUE,FALSE,FALSE,1
"Wheeler AFB, HI, USA",Has description,No url,2,316,0,82440,22,FALSE,31,en,TRUE,FALSE,FALSE,1
Great Underground Empire,Has description,Url,3523,2726,142,81487,32,FALSE,18407,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,0,10,0,84788,56,FALSE,79,en,TRUE,FALSE,FALSE,1
"Startex, SC, USA",Has description,No url,2,362,0,7680,34,FALSE,39,en,TRUE,FALSE,FALSE,1
Belfast,Has description,No url,33,13,10,75000,0,FALSE,1136,en,TRUE,TRUE,FALSE,1
NULL,No descrition,No url,7,30,0,13440,0,FALSE,2,en,TRUE,FALSE,FALSE,1
"Washington, DC",Has description,Url,993,4992,20,84420,8,FALSE,108,en,FALSE,FALSE,TRUE,1
NULL,Has description,Url,3153,103,6295,76560,0,FALSE,288368,en,TRUE,FALSE,FALSE,1
NULL,No descrition,Url,209,578,0,53040,29,FALSE,130,es,TRUE,FALSE,FALSE,1
NULL,Has description,No url,15659,0,380,56311,0,FALSE,849518,en,TRUE,FALSE,FALSE,1
"Sharonville, United States",Has description,No url,17,1926,1,36300,279,FALSE,369,en,FALSE,FALSE,FALSE,1
"London, England",Has description,Url,99,563,1,74040,1,FALSE,46,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,34,1,8,75626,0,FALSE,41492,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,37,0,62581,0,FALSE,0,en,TRUE,TRUE,NULL,1
Everywhere,Has description,Url,492,14,27,68408,1,FALSE,107,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,69,1513,0,66615,0,FALSE,1,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,6,0,6,75335,0,FALSE,1066,en,TRUE,FALSE,FALSE,1
Hogwarts,Has description,Url,43536,1,131,70051,1,FALSE,104405,en,FALSE,FALSE,FALSE,1
"Miami, FL",Has description,Url,712,623,38,53700,1423,FALSE,38905,en,FALSE,FALSE,FALSE,1
NULL,No descrition,No url,153,0,7,59667,0,FALSE,144271,en,TRUE,TRUE,FALSE,1
NULL,Has description,No url,119,0,11,57600,0,FALSE,1761,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,9,1,9,69413,0,FALSE,2983,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,41,8,0,83700,0,FALSE,2,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,213,0,23,7696,0,FALSE,5685,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,463,14,28,65640,4,FALSE,2754,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,17,215,0,15120,0,FALSE,1,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,90,22,0,2184,0,FALSE,29724,da,TRUE,FALSE,FALSE,1
Land of Sweets,Has description,No url,93,95,15,8185,0,FALSE,23391,en,FALSE,FALSE,FALSE,1
"Hawaiian Paradise Park, USA",Has description,No url,20,1867,0,63540,286,FALSE,397,en,FALSE,FALSE,FALSE,1
USA,Has description,Url,153,2,9,19934,3,FALSE,391,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,119,1,21,85442,0,FALSE,18719,en,FALSE,FALSE,FALSE,1
"Pennsylvania, USA",Has description,No url,27,1928,0,43080,314,FALSE,355,en,FALSE,FALSE,FALSE,1
NULL,No descrition,NULL,0,25,0,6171,0,FALSE,0,en,TRUE,TRUE,FALSE,1
NULL,Has description,No url,12,0,4,28320,0,FALSE,251,en,TRUE,TRUE,FALSE,1
"Kansas, USA",Has description,Url,978,2104,3,72420,3,FALSE,114,en,FALSE,FALSE,TRUE,1
NULL,Has description,Url,575,0,43,73756,6,FALSE,4204,en,FALSE,FALSE,TRUE,1
NULL,Has description,No url,1,69,0,66703,0,FALSE,11,en,TRUE,FALSE,FALSE,1
NULL,No descrition,NULL,0,67,0,84037,0,FALSE,0,en,TRUE,TRUE,NULL,1
NULL,No descrition,No url,1514,4218,2,66960,523,FALSE,522,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,55,2,4,72569,0,FALSE,759,en,TRUE,FALSE,FALSE,1
Di semua desaÊ,Has description,Url,41056,304,39,32464,1009,FALSE,63307,en,FALSE,FALSE,TRUE,1
sssssss,Has description,Url,2097,4,62,54067,0,FALSE,47707,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,Url,2399,4936,147,68819,319,FALSE,5581,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,27728,65,589,11340,452,FALSE,16231,en,FALSE,FALSE,FALSE,1
"Kyoto, Japan",Has description,Url,42,0,3,24180,1,FALSE,964,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,110,111,14,12724,0,FALSE,3609,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,4294,7,41,77191,134,FALSE,72621,en,FALSE,FALSE,FALSE,1
"Del Rio city, TX, USA",Has description,No url,0,264,0,25260,11,FALSE,20,en,TRUE,FALSE,FALSE,1
NULL,Has description,Url,340,0,51,69400,0,FALSE,188270,en,TRUE,FALSE,FALSE,1
right behind you!,Has description,No url,1902,3,447,21660,11,FALSE,95201,en,TRUE,FALSE,FALSE,1
Australia,Has description,Url,493,7,28,21420,0,FALSE,2964,en,FALSE,FALSE,TRUE,1
NULL,Has description,Url,39,0,14,71958,0,FALSE,208,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,190,657,31,56280,39,FALSE,594,en,FALSE,FALSE,FALSE,1
All Uber Cities,Has description,Url,557,3,6,64140,11,FALSE,440,en,FALSE,FALSE,FALSE,1
The Internets,Has description,Url,1651,1,52,72233,0,FALSE,1599,en,TRUE,FALSE,FALSE,1
NULL,No descrition,No url,202,8,23,41820,0,FALSE,2978,en,FALSE,FALSE,FALSE,1
NULL,Has description,No url,986,1,87,80235,15734,FALSE,30417,en,TRUE,FALSE,FALSE,1
"Coleraine, Northern Ireland",Has description,Url,957,2826,39,56232,3255,FALSE,4413,en,FALSE,FALSE,FALSE,1
"Imperial, United States",Has description,No url,3,343,0,77340,37,FALSE,41,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,0,148,0,13039,7,FALSE,17,en,TRUE,FALSE,FALSE,1
NULL,Has description,No url,372,4815,0,73705,15,FALSE,2,en,TRUE,FALSE,FALSE,1
Guilder,Has description,Url,7503,0,122,3180,1,FALSE,108527,en,TRUE,FALSE,FALSE,1
sex place,Has description,Url,10407,11555,256,28359,0,FALSE,25783,en,FALSE,FALSE,FALSE,1
NULL,Has description,Url,1511,138,101,78023,0,FALSE,30161,en-gb,FALSE,FALSE,FALSE,1
NULL,Has description,Url,29,1,9,73599,0,FALSE,105,en,TRUE,FALSE,FALSE,1
#botALLY,Has description,No url,253,0,37,73883,0,FALSE,40184,en,TRUE,FALSE,FALSE,1
reuters.com/news/pictures,Has description,Url,1174,19,58,46430,23,FALSE,1145,en,TRUE,FALSE,FALSE,1
